ID,Flight Number,Origin Airport,Origin Code,Destination Airport,Destination Code,Departing Date,Departing Time,Duration,Distance,Time Zone Difference,Arrival Date,Arrival Time,Flight Type, Surcharge,Food Served,Route Cost,Miner Points,Total Seats,First Class Seats,Business Class Seats,Main Cabin Seats,First Class Price,Business Class Price,Main Cabin Price,First Class Seats Sold,Business Class Seats Sold,Main Cabin Seats Sold,Total First Class Revenue,Total Business Class Revenue,Total Main Cabin Revenue,
854,238854,Orlando International Airport,ORL,Los Angeles International Airport,LAX,2/26/2023,6:50 PM,281,1927,-3,2/26/2023,8:31 PM,Domestic,0,FALSE,60001,3854,155,10,56,89,1336,814,383,0,0,0,0,0,0,0
855,230855,Orlando International Airport,ORL,Los Angeles International Airport,LAX,2/26/2023,9:45 PM,281,1927,-3,2/26/2023,11:26 PM,Domestic,0,FALSE,60001,3854,168,11,53,104,2331,880,222,0,0,0,0,0,0,0
856,231856,Orlando International Airport,ORL,Los Angeles International Airport,LAX,2/27/2023,1:30 AM,281,1927,-3,2/27/2023,3:11 AM,Domestic,0,FALSE,60001,3854,152,10,43,99,3111,703,311,0,0,0,0,0,0,0
857,232857,Los Angeles International Airport,LAX,Orlando International Airport,ORL,2/26/2023,5:30 AM,281,1927,3,2/26/2023,1:11 PM,Domestic,0,FALSE,69447,3854,158,14,42,102,1579,581,415,0,0,0,0,0,0,0
858,233858,Los Angeles International Airport,LAX,Orlando International Airport,ORL,2/26/2023,8:25 AM,281,1927,3,2/26/2023,4:06 PM,Domestic,0,FALSE,69447,3854,153,14,44,95,2547,722,132,0,0,0,0,0,0,0
859,234859,Los Angeles International Airport,LAX,Orlando International Airport,ORL,2/26/2023,12:10 PM,281,1927,3,2/26/2023,7:51 PM,Domestic,0,FALSE,69447,3854,169,12,63,94,1830,871,254,0,0,0,0,0,0,0
860,235860,Logan International Airport,BOS,Los Angeles International Airport,LAX,2/26/2023,5:30 AM,326,2269,-3,2/26/2023,7:56 AM,Domestic,0,TRUE,78648,4538,156,11,44,101,1384,1095,164,0,0,0,0,0,0,0
861,236861,Logan International Airport,BOS,Los Angeles International Airport,LAX,2/26/2023,8:25 AM,326,2269,-3,2/26/2023,10:51 AM,Domestic,0,TRUE,78648,4538,162,11,50,101,2775,1098,345,0,0,0,0,0,0,0
862,237862,Logan International Airport,BOS,Los Angeles International Airport,LAX,2/26/2023,12:10 PM,326,2269,-3,2/26/2023,2:36 PM,Domestic,0,TRUE,78648,4538,168,9,61,98,3192,920,241,0,0,0,0,0,0,0
863,238863,Logan International Airport,BOS,Los Angeles International Airport,LAX,2/26/2023,3:05 PM,326,2269,-3,2/26/2023,5:31 PM,Domestic,0,TRUE,78648,4538,159,10,57,92,2248,946,198,0,0,0,0,0,0,0
864,230864,Logan International Airport,BOS,Los Angeles International Airport,LAX,2/26/2023,6:50 PM,326,2269,-3,2/26/2023,9:16 PM,Domestic,0,TRUE,78648,4538,173,13,60,100,1366,827,340,0,0,0,0,0,0,0
865,231865,Logan International Airport,BOS,Los Angeles International Airport,LAX,2/26/2023,9:45 PM,326,2269,-3,2/27/2023,12:11 AM,Domestic,0,TRUE,78648,4538,170,9,58,103,2081,801,547,0,0,0,0,0,0,0
866,232866,Logan International Airport,BOS,Los Angeles International Airport,LAX,2/27/2023,1:30 AM,326,2269,-3,2/27/2023,3:56 AM,Domestic,0,TRUE,78648,4538,136,8,40,88,1389,1000,298,0,0,0,0,0,0,0
867,233867,Los Angeles International Airport,LAX,Logan International Airport,BOS,2/26/2023,5:30 AM,326,2269,3,2/26/2023,1:56 PM,Domestic,0,TRUE,69898,4538,166,10,64,92,2386,1199,210,0,0,0,0,0,0,0
868,234868,Los Angeles International Airport,LAX,Logan International Airport,BOS,2/26/2023,8:25 AM,326,2269,3,2/26/2023,4:51 PM,Domestic,0,TRUE,69898,4538,156,13,53,90,3379,1106,355,0,0,0,0,0,0,0
869,235869,Los Angeles International Airport,LAX,Logan International Airport,BOS,2/26/2023,12:10 PM,326,2269,3,2/26/2023,8:36 PM,Domestic,0,TRUE,69898,4538,153,10,49,94,1382,574,535,0,0,0,0,0,0,0
870,236870,Los Angeles International Airport,LAX,Logan International Airport,BOS,2/26/2023,3:05 PM,326,2269,3,2/26/2023,11:31 PM,Domestic,0,TRUE,69898,4538,156,14,52,90,3032,617,461,0,0,0,0,0,0,0
871,237871,Los Angeles International Airport,LAX,Logan International Airport,BOS,2/26/2023,6:50 PM,326,2269,3,2/27/2023,3:16 AM,Domestic,0,TRUE,69898,4538,153,8,50,95,2536,907,482,0,0,0,0,0,0,0
872,238872,Los Angeles International Airport,LAX,Logan International Airport,BOS,2/26/2023,9:45 PM,326,2269,3,2/27/2023,6:11 AM,Domestic,0,TRUE,69898,4538,170,9,58,103,1606,1177,540,0,0,0,0,0,0,0
873,230873,El Paso International Airport,ELP,Cancun International Airport,CUN,2/26/2023,5:30 AM,190,1229,2,2/26/2023,10:40 AM,International,4,TRUE,57774,3687,160,8,55,97,9068,4669,1018,0,0,0,0,0,0,0
874,231874,El Paso International Airport,ELP,Cancun International Airport,CUN,2/26/2023,8:25 AM,190,1229,2,2/26/2023,1:35 PM,International,4,TRUE,57774,3687,152,12,47,93,9706,4977,789,0,0,0,0,0,0,0
875,232875,El Paso International Airport,ELP,Cancun International Airport,CUN,2/26/2023,12:10 PM,190,1229,2,2/26/2023,5:20 PM,International,4,TRUE,57774,3687,151,8,48,95,9303,5820,1018,0,0,0,0,0,0,0
876,233876,El Paso International Airport,ELP,Cancun International Airport,CUN,2/26/2023,3:05 PM,190,1229,2,2/26/2023,8:15 PM,International,4,TRUE,57774,3687,172,11,63,98,9878,4236,1356,0,0,0,0,0,0,0
877,234877,El Paso International Airport,ELP,Cancun International Airport,CUN,2/26/2023,6:50 PM,190,1229,2,2/27/2023,12:00 AM,International,4,TRUE,57774,3687,164,10,60,94,6616,5637,782,0,0,0,0,0,0,0
878,235878,El Paso International Airport,ELP,Cancun International Airport,CUN,2/26/2023,9:45 PM,190,1229,2,2/27/2023,2:55 AM,International,4,TRUE,57774,3687,167,13,63,91,8067,4966,1520,0,0,0,0,0,0,0
879,236879,Cancun International Airport,CUN,El Paso International Airport,ELP,2/26/2023,5:30 AM,190,1229,-2,2/26/2023,6:40 AM,International,4,TRUE,75296,3687,163,13,50,100,8147,4665,737,0,0,0,0,0,0,0
880,237880,Cancun International Airport,CUN,El Paso International Airport,ELP,2/26/2023,8:25 AM,190,1229,-2,2/26/2023,9:35 AM,International,4,TRUE,75296,3687,167,8,62,97,6296,4536,1105,0,0,0,0,0,0,0
881,238881,Cancun International Airport,CUN,El Paso International Airport,ELP,2/26/2023,12:10 PM,190,1229,-2,2/26/2023,1:20 PM,International,4,TRUE,75296,3687,158,9,51,98,11338,3425,679,0,0,0,0,0,0,0
882,230882,El Paso International Airport,ELP,Toronto Pearson International Airport,YYZ,2/26/2023,5:30 AM,219,1449,2,2/26/2023,11:09 AM,International,4,TRUE,74216,4347,151,8,44,99,6107,5446,727,0,0,0,0,0,0,0
883,231883,El Paso International Airport,ELP,Toronto Pearson International Airport,YYZ,2/26/2023,8:25 AM,219,1449,2,2/26/2023,2:04 PM,International,4,TRUE,74216,4347,163,15,47,101,8792,5364,892,0,0,0,0,0,0,0
884,232884,El Paso International Airport,ELP,Toronto Pearson International Airport,YYZ,2/26/2023,12:10 PM,219,1449,2,2/26/2023,5:49 PM,International,4,TRUE,74216,4347,142,12,43,87,4755,5375,1121,0,0,0,0,0,0,0
885,233885,El Paso International Airport,ELP,Toronto Pearson International Airport,YYZ,2/26/2023,3:05 PM,219,1449,2,2/26/2023,8:44 PM,International,4,TRUE,74216,4347,169,9,59,101,3588,5232,1045,0,0,0,0,0,0,0
886,234886,El Paso International Airport,ELP,Toronto Pearson International Airport,YYZ,2/26/2023,6:50 PM,219,1449,2,2/27/2023,12:29 AM,International,4,TRUE,74216,4347,154,8,47,99,4867,5430,786,0,0,0,0,0,0,0
887,235887,El Paso International Airport,ELP,Toronto Pearson International Airport,YYZ,2/26/2023,9:45 PM,219,1449,2,2/27/2023,3:24 AM,International,4,TRUE,74216,4347,157,14,42,101,8826,3968,682,0,0,0,0,0,0,0
888,236888,El Paso International Airport,ELP,Toronto Pearson International Airport,YYZ,2/27/2023,1:30 AM,219,1449,2,2/27/2023,7:09 AM,International,4,TRUE,74216,4347,152,9,47,96,8603,5463,1160,0,0,0,0,0,0,0
889,237889,Toronto Pearson International Airport,YYZ,El Paso International Airport,ELP,2/26/2023,5:30 AM,219,1449,-2,2/26/2023,7:09 AM,International,4,TRUE,71962,4347,148,8,55,85,8208,3360,716,0,0,0,0,0,0,0
890,238890,Toronto Pearson International Airport,YYZ,El Paso International Airport,ELP,2/26/2023,8:25 AM,219,1449,-2,2/26/2023,10:04 AM,International,4,TRUE,71962,4347,165,13,52,100,11057,5849,701,0,0,0,0,0,0,0
891,230891,Toronto Pearson International Airport,YYZ,El Paso International Airport,ELP,2/26/2023,12:10 PM,219,1449,-2,2/26/2023,1:49 PM,International,4,TRUE,71962,4347,158,9,56,93,4241,4949,1232,0,0,0,0,0,0,0
892,231892,Toronto Pearson International Airport,YYZ,El Paso International Airport,ELP,2/26/2023,3:05 PM,219,1449,-2,2/26/2023,4:44 PM,International,4,TRUE,71962,4347,158,10,56,92,10342,5922,1280,0,0,0,0,0,0,0
893,232893,El Paso International Airport,ELP,Paris Charles de Gaulle Airport,CDG,2/26/2023,5:30 AM,639,4662,8,2/27/2023,12:09 AM,International,12,TRUE,77642,13986,160,13,51,96,10851,4008,787,0,0,0,0,0,0,0
894,233894,El Paso International Airport,ELP,Paris Charles de Gaulle Airport,CDG,2/26/2023,8:25 AM,639,4662,8,2/27/2023,3:04 AM,International,12,TRUE,77642,13986,169,13,62,94,6262,5442,1128,0,0,0,0,0,0,0
895,234895,El Paso International Airport,ELP,Paris Charles de Gaulle Airport,CDG,2/26/2023,12:10 PM,639,4662,8,2/27/2023,6:49 AM,International,12,TRUE,77642,13986,162,8,52,102,9914,3616,1054,0,0,0,0,0,0,0
896,235896,El Paso International Airport,ELP,Paris Charles de Gaulle Airport,CDG,2/26/2023,3:05 PM,639,4662,8,2/27/2023,9:44 AM,International,12,TRUE,77642,13986,150,8,46,96,4708,4263,872,0,0,0,0,0,0,0
897,236897,El Paso International Airport,ELP,Paris Charles de Gaulle Airport,CDG,2/26/2023,6:50 PM,639,4662,8,2/27/2023,1:29 PM,International,12,TRUE,77642,13986,173,9,60,104,8824,3604,759,0,0,0,0,0,0,0
898,237898,Paris Charles de Gaulle Airport,CDG,El Paso International Airport,ELP,2/26/2023,5:30 AM,639,4662,-8,2/26/2023,8:09 AM,International,12,TRUE,75395,13986,151,9,44,98,9911,4604,1180,0,0,0,0,0,0,0
899,238899,Paris Charles de Gaulle Airport,CDG,El Paso International Airport,ELP,2/26/2023,8:25 AM,639,4662,-8,2/26/2023,11:04 AM,International,12,TRUE,75395,13986,151,8,54,89,7059,5234,1293,0,0,0,0,0,0,0
900,230900,Paris Charles de Gaulle Airport,CDG,El Paso International Airport,ELP,2/26/2023,12:10 PM,639,4662,-8,2/26/2023,2:49 PM,International,12,TRUE,75395,13986,172,10,58,104,11538,5845,1332,0,0,0,0,0,0,0
901,231901,Paris Charles de Gaulle Airport,CDG,El Paso International Airport,ELP,2/26/2023,3:05 PM,639,4662,-8,2/26/2023,5:44 PM,International,12,TRUE,75395,13986,158,10,49,99,7661,3452,825,0,0,0,0,0,0,0
902,232902,Paris Charles de Gaulle Airport,CDG,El Paso International Airport,ELP,2/26/2023,6:50 PM,639,4662,-8,2/26/2023,9:29 PM,International,12,TRUE,75395,13986,172,14,62,96,6295,5470,897,0,0,0,0,0,0,0
903,233903,El Paso International Airport,ELP,Tokyo Haneda Airport,HND,2/26/2023,5:30 AM,725,5322,16,2/27/2023,9:35 AM,International,14,TRUE,75058,15966,152,12,52,88,6084,5068,1089,0,0,0,0,0,0,0
904,234904,El Paso International Airport,ELP,Tokyo Haneda Airport,HND,2/26/2023,8:25 AM,725,5322,16,2/27/2023,12:30 PM,International,14,TRUE,75058,15966,158,11,51,96,6424,4581,968,0,0,0,0,0,0,0
905,235905,El Paso International Airport,ELP,Tokyo Haneda Airport,HND,2/26/2023,12:10 PM,725,5322,16,2/27/2023,4:15 PM,International,14,TRUE,75058,15966,143,8,40,95,8809,3208,926,0,0,0,0,0,0,0
906,236906,El Paso International Airport,ELP,Tokyo Haneda Airport,HND,2/26/2023,3:05 PM,725,5322,16,2/27/2023,7:10 PM,International,14,TRUE,75058,15966,140,9,45,86,8764,4354,1237,0,0,0,0,0,0,0
907,237907,El Paso International Airport,ELP,Tokyo Haneda Airport,HND,2/26/2023,6:50 PM,725,5322,16,2/27/2023,10:55 PM,International,14,TRUE,75058,15966,162,15,53,94,11436,5245,963,0,0,0,0,0,0,0
908,238908,El Paso International Airport,ELP,Tokyo Haneda Airport,HND,2/26/2023,9:45 PM,725,5322,16,2/28/2023,1:50 AM,International,14,TRUE,75058,15966,174,14,62,98,4942,4682,1252,0,0,0,0,0,0,0
909,230909,El Paso International Airport,ELP,Tokyo Haneda Airport,HND,2/27/2023,1:30 AM,725,5322,16,2/28/2023,5:35 AM,International,14,TRUE,75058,15966,175,15,60,100,8179,6037,765,0,0,0,0,0,0,0
910,231910,Tokyo Haneda Airport,HND,El Paso International Airport,ELP,2/26/2023,5:30 AM,725,5322,-16,2/26/2023,1:35 AM,International,14,TRUE,51377,15966,158,10,56,92,9383,3216,1268,0,0,0,0,0,0,0
911,232911,Tokyo Haneda Airport,HND,El Paso International Airport,ELP,2/26/2023,8:25 AM,725,5322,-16,2/26/2023,4:30 AM,International,14,TRUE,51377,15966,164,12,52,100,6653,4279,1345,0,0,0,0,0,0,0
912,233912,Tokyo Haneda Airport,HND,El Paso International Airport,ELP,2/26/2023,12:10 PM,725,5322,-16,2/26/2023,8:15 AM,International,14,TRUE,51377,15966,145,11,47,87,7446,4266,707,0,0,0,0,0,0,0
913,234913,El Paso International Airport,ELP,Dallas/Ft. Worth International Airport,DFW,2/27/2023,5:30 AM,94,551,1,2/27/2023,8:04 AM,Domestic,0,FALSE,13961,1102,175,15,64,96,3198,1140,147,0,0,0,0,0,0,0
914,235914,El Paso International Airport,ELP,Dallas/Ft. Worth International Airport,DFW,2/27/2023,8:25 AM,94,551,1,2/27/2023,10:59 AM,Domestic,0,FALSE,13961,1102,167,15,57,95,2980,1096,461,0,0,0,0,0,0,0
915,236915,El Paso International Airport,ELP,Dallas/Ft. Worth International Airport,DFW,2/27/2023,12:10 PM,94,551,1,2/27/2023,2:44 PM,Domestic,0,FALSE,13961,1102,158,12,42,104,2885,716,311,0,0,0,0,0,0,0
916,237916,El Paso International Airport,ELP,Dallas/Ft. Worth International Airport,DFW,2/27/2023,3:05 PM,94,551,1,2/27/2023,5:39 PM,Domestic,0,FALSE,13961,1102,150,9,44,97,2226,723,469,0,0,0,0,0,0,0
917,238917,El Paso International Airport,ELP,Dallas/Ft. Worth International Airport,DFW,2/27/2023,6:50 PM,94,551,1,2/27/2023,9:24 PM,Domestic,0,FALSE,13961,1102,156,9,46,101,1348,679,161,0,0,0,0,0,0,0
918,230918,El Paso International Airport,ELP,Dallas/Ft. Worth International Airport,DFW,2/27/2023,9:45 PM,94,551,1,2/28/2023,12:19 AM,Domestic,0,FALSE,13961,1102,144,9,40,95,1649,613,311,0,0,0,0,0,0,0
919,231919,Dallas/Ft. Worth International Airport,DFW,El Paso International Airport,ELP,2/27/2023,5:30 AM,94,551,-1,2/27/2023,6:04 AM,Domestic,0,FALSE,19933,1102,154,15,44,95,2036,780,398,0,0,0,0,0,0,0
920,232920,Dallas/Ft. Worth International Airport,DFW,El Paso International Airport,ELP,2/27/2023,8:25 AM,94,551,-1,2/27/2023,8:59 AM,Domestic,0,FALSE,19933,1102,144,8,41,95,2541,669,335,0,0,0,0,0,0,0
921,233921,Dallas/Ft. Worth International Airport,DFW,El Paso International Airport,ELP,2/27/2023,12:10 PM,94,551,-1,2/27/2023,12:44 PM,Domestic,0,FALSE,19933,1102,162,12,50,100,2991,1078,164,0,0,0,0,0,0,0
922,234922,Dallas/Ft. Worth International Airport,DFW,El Paso International Airport,ELP,2/27/2023,3:05 PM,94,551,-1,2/27/2023,3:39 PM,Domestic,0,FALSE,19933,1102,161,8,63,90,2696,773,279,0,0,0,0,0,0,0
923,235923,Dallas/Ft. Worth International Airport,DFW,El Paso International Airport,ELP,2/27/2023,6:50 PM,94,551,-1,2/27/2023,7:24 PM,Domestic,0,FALSE,19933,1102,170,9,60,101,2167,721,334,0,0,0,0,0,0,0
924,236924,Dallas/Ft. Worth International Airport,DFW,El Paso International Airport,ELP,2/27/2023,9:45 PM,94,551,-1,2/27/2023,10:19 PM,Domestic,0,FALSE,19933,1102,159,9,60,90,3341,670,343,0,0,0,0,0,0,0
925,237925,El Paso International Airport,ELP,Los Angeles International Airport,LAX,2/27/2023,5:30 AM,113,714,-1,2/27/2023,6:23 AM,Domestic,0,FALSE,14219,1428,155,15,49,91,2512,732,307,0,0,0,0,0,0,0
926,238926,El Paso International Airport,ELP,Los Angeles International Airport,LAX,2/27/2023,8:25 AM,113,714,-1,2/27/2023,9:18 AM,Domestic,0,FALSE,14219,1428,160,10,61,89,2210,804,197,0,0,0,0,0,0,0
927,230927,El Paso International Airport,ELP,Los Angeles International Airport,LAX,2/27/2023,12:10 PM,113,714,-1,2/27/2023,1:03 PM,Domestic,0,FALSE,14219,1428,156,11,46,99,3043,589,433,0,0,0,0,0,0,0
928,231928,El Paso International Airport,ELP,Los Angeles International Airport,LAX,2/27/2023,3:05 PM,113,714,-1,2/27/2023,3:58 PM,Domestic,0,FALSE,14219,1428,151,15,47,89,1213,773,430,0,0,0,0,0,0,0
929,232929,El Paso International Airport,ELP,Los Angeles International Airport,LAX,2/27/2023,6:50 PM,113,714,-1,2/27/2023,7:43 PM,Domestic,0,FALSE,14219,1428,156,9,61,86,2186,1012,392,0,0,0,0,0,0,0
930,233930,El Paso International Airport,ELP,Los Angeles International Airport,LAX,2/27/2023,9:45 PM,113,714,-1,2/27/2023,10:38 PM,Domestic,0,FALSE,14219,1428,150,9,47,94,2238,1023,177,0,0,0,0,0,0,0
931,234931,Los Angeles International Airport,LAX,El Paso International Airport,ELP,2/27/2023,5:30 AM,113,714,1,2/27/2023,8:23 AM,Domestic,0,FALSE,10484,1428,168,14,51,103,2152,1011,472,0,0,0,0,0,0,0
932,235932,Los Angeles International Airport,LAX,El Paso International Airport,ELP,2/27/2023,8:25 AM,113,714,1,2/27/2023,11:18 AM,Domestic,0,FALSE,10484,1428,150,11,44,95,2995,713,458,0,0,0,0,0,0,0
933,236933,Los Angeles International Airport,LAX,El Paso International Airport,ELP,2/27/2023,12:10 PM,113,714,1,2/27/2023,3:03 PM,Domestic,0,FALSE,10484,1428,160,13,60,87,3324,1056,217,0,0,0,0,0,0,0
934,237934,Los Angeles International Airport,LAX,El Paso International Airport,ELP,2/27/2023,3:05 PM,113,714,1,2/27/2023,5:58 PM,Domestic,0,FALSE,10484,1428,169,14,61,94,1364,1041,450,0,0,0,0,0,0,0
935,238935,El Paso International Airport,ELP,Chicago International Airport,ORD,2/27/2023,5:30 AM,176,1235,1,2/27/2023,9:26 AM,Domestic,0,FALSE,12805,2470,167,11,59,97,2454,1032,419,0,0,0,0,0,0,0
936,230936,El Paso International Airport,ELP,Chicago International Airport,ORD,2/27/2023,8:25 AM,176,1235,1,2/27/2023,12:21 PM,Domestic,0,FALSE,12805,2470,167,12,60,95,2775,609,476,0,0,0,0,0,0,0
937,231937,El Paso International Airport,ELP,Chicago International Airport,ORD,2/27/2023,12:10 PM,176,1235,1,2/27/2023,4:06 PM,Domestic,0,FALSE,12805,2470,162,9,49,104,1280,626,333,0,0,0,0,0,0,0
938,232938,El Paso International Airport,ELP,Chicago International Airport,ORD,2/27/2023,3:05 PM,176,1235,1,2/27/2023,7:01 PM,Domestic,0,FALSE,12805,2470,155,13,51,91,3478,600,340,0,0,0,0,0,0,0
939,233939,El Paso International Airport,ELP,Chicago International Airport,ORD,2/27/2023,6:50 PM,176,1235,1,2/27/2023,10:46 PM,Domestic,0,FALSE,12805,2470,146,11,44,91,3205,835,533,0,0,0,0,0,0,0
940,234940,El Paso International Airport,ELP,Chicago International Airport,ORD,2/27/2023,9:45 PM,176,1235,1,2/28/2023,1:41 AM,Domestic,0,FALSE,12805,2470,177,15,60,102,2778,937,167,0,0,0,0,0,0,0
941,235941,El Paso International Airport,ELP,Chicago International Airport,ORD,2/28/2023,1:30 AM,176,1235,1,2/28/2023,5:26 AM,Domestic,0,FALSE,12805,2470,159,12,59,88,2853,863,443,0,0,0,0,0,0,0
942,236942,Chicago International Airport,ORD,El Paso International Airport,ELP,2/27/2023,5:30 AM,176,1235,-1,2/27/2023,7:26 AM,Domestic,0,FALSE,11175,2470,164,14,51,99,1698,763,298,0,0,0,0,0,0,0
943,237943,Chicago International Airport,ORD,El Paso International Airport,ELP,2/27/2023,8:25 AM,176,1235,-1,2/27/2023,10:21 AM,Domestic,0,FALSE,11175,2470,174,10,63,101,2760,1004,506,0,0,0,0,0,0,0
944,238944,Chicago International Airport,ORD,El Paso International Airport,ELP,2/27/2023,12:10 PM,176,1235,-1,2/27/2023,2:06 PM,Domestic,0,FALSE,11175,2470,161,15,54,92,3239,965,253,0,0,0,0,0,0,0
945,230945,El Paso International Airport,ELP,Hartsfield-Jackson Atlanta International Airport,ATL,2/27/2023,5:30 AM,181,1280,2,2/27/2023,10:31 AM,Domestic,0,FALSE,19240,2560,161,14,54,93,2355,1004,327,0,0,0,0,0,0,0
946,231946,El Paso International Airport,ELP,Hartsfield-Jackson Atlanta International Airport,ATL,2/27/2023,8:25 AM,181,1280,2,2/27/2023,1:26 PM,Domestic,0,FALSE,19240,2560,155,9,47,99,3271,747,496,0,0,0,0,0,0,0
947,232947,El Paso International Airport,ELP,Hartsfield-Jackson Atlanta International Airport,ATL,2/27/2023,12:10 PM,181,1280,2,2/27/2023,5:11 PM,Domestic,0,FALSE,19240,2560,141,8,42,91,1234,1127,248,0,0,0,0,0,0,0
948,233948,El Paso International Airport,ELP,Hartsfield-Jackson Atlanta International Airport,ATL,2/27/2023,3:05 PM,181,1280,2,2/27/2023,8:06 PM,Domestic,0,FALSE,19240,2560,160,11,58,91,2581,733,499,0,0,0,0,0,0,0
949,234949,El Paso International Airport,ELP,Hartsfield-Jackson Atlanta International Airport,ATL,2/27/2023,6:50 PM,181,1280,2,2/27/2023,11:51 PM,Domestic,0,FALSE,19240,2560,167,9,62,96,1676,579,135,0,0,0,0,0,0,0
950,235950,El Paso International Airport,ELP,Hartsfield-Jackson Atlanta International Airport,ATL,2/27/2023,9:45 PM,181,1280,2,2/28/2023,2:46 AM,Domestic,0,FALSE,19240,2560,166,15,63,88,1656,818,150,0,0,0,0,0,0,0
951,236951,El Paso International Airport,ELP,Hartsfield-Jackson Atlanta International Airport,ATL,2/28/2023,1:30 AM,181,1280,2,2/28/2023,6:31 AM,Domestic,0,FALSE,19240,2560,142,14,40,88,2865,1087,400,0,0,0,0,0,0,0
952,237952,Hartsfield-Jackson Atlanta International Airport,ATL,El Paso International Airport,ELP,2/27/2023,5:30 AM,181,1280,-2,2/27/2023,6:31 AM,Domestic,0,FALSE,14337,2560,176,14,62,100,2145,1164,204,0,0,0,0,0,0,0
953,238953,Hartsfield-Jackson Atlanta International Airport,ATL,El Paso International Airport,ELP,2/27/2023,8:25 AM,181,1280,-2,2/27/2023,9:26 AM,Domestic,0,FALSE,14337,2560,158,12,44,102,3129,651,239,0,0,0,0,0,0,0
954,230954,Hartsfield-Jackson Atlanta International Airport,ATL,El Paso International Airport,ELP,2/27/2023,12:10 PM,181,1280,-2,2/27/2023,1:11 PM,Domestic,0,FALSE,14337,2560,147,9,53,85,1667,562,408,0,0,0,0,0,0,0
955,231955,Hartsfield-Jackson Atlanta International Airport,ATL,El Paso International Airport,ELP,2/27/2023,3:05 PM,181,1280,-2,2/27/2023,4:06 PM,Domestic,0,FALSE,14337,2560,153,11,49,93,3079,647,457,0,0,0,0,0,0,0
956,232956,El Paso International Airport,ELP,John F. Kennedy International Airport,JFK,2/27/2023,5:30 AM,256,1903,2,2/27/2023,11:46 AM,Domestic,0,FALSE,10889,3806,158,8,46,104,2313,1169,152,0,0,0,0,0,0,0
957,233957,El Paso International Airport,ELP,John F. Kennedy International Airport,JFK,2/27/2023,8:25 AM,256,1903,2,2/27/2023,2:41 PM,Domestic,0,FALSE,10889,3806,176,10,62,104,2367,1001,131,0,0,0,0,0,0,0
958,234958,El Paso International Airport,ELP,John F. Kennedy International Airport,JFK,2/27/2023,12:10 PM,256,1903,2,2/27/2023,6:26 PM,Domestic,0,FALSE,10889,3806,148,14,43,91,2108,1018,246,0,0,0,0,0,0,0
959,235959,El Paso International Airport,ELP,John F. Kennedy International Airport,JFK,2/27/2023,3:05 PM,256,1903,2,2/27/2023,9:21 PM,Domestic,0,FALSE,10889,3806,155,8,58,89,2060,564,356,0,0,0,0,0,0,0
960,236960,John F. Kennedy International Airport,JFK,El Paso International Airport,ELP,2/27/2023,5:30 AM,256,1903,-2,2/27/2023,7:46 AM,Domestic,0,FALSE,13061,3806,164,15,61,88,1307,815,150,0,0,0,0,0,0,0
961,237961,John F. Kennedy International Airport,JFK,El Paso International Airport,ELP,2/27/2023,8:25 AM,256,1903,-2,2/27/2023,10:41 AM,Domestic,0,FALSE,13061,3806,177,14,64,99,2686,693,512,0,0,0,0,0,0,0
